"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","NCHLT5","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2019,201901,963544,2019001152085,3250.8,2019009635441,330037,1,1,3250.8,0,0,1,24,1,1,100,0,0,8,81,1,10,25000,1,11
2019,201901,963544,2019001152085,3250.8,2019009635441,330037,1,2,4179.6,0,0,2,25,1,1,100,0,0,10,101,1,10,15000,1,11
2019,201901,963699,2019001157141,17956.8,2019009636991,120737,1,1,17802.0,0,0,1,61,1,1,100,0,0,11,114,1,10,130000,1,11
2019,201901,963699,2019001157141,17956.8,2019009636991,120737,1,2,17956.8,0,0,2,61,1,1,100,0,0,11,114,1,10,15000,1,11
2019,201901,964008,2019001167789,15170.4,2019009640081,310737,1,1,15170.4,0,0,2,19,6,1,100,0,0,7,71,1,10,300,1,11
2019,201901,964473,2019001184105,15789.6,2019009644731,200037,1,1,15634.8,0,0,2,59,6,1,100,0,0,11,114,1,10,57000,1,11
2019,201901,964473,2019001184105,15789.6,2019009644731,200037,1,2,26625.6,0,0,2,55,6,1,100,0,0,6,65,1,10,57000,1,11
2019,201901,964782,2019001193950,17182.8,2019009647821,230037,1,1,17337.6,0,0,2,51,4,1,100,0,0,11,114,1,10,47000,1,11
2019,201901,965247,2019001209136,8514.0,2019009652471,120137,1,1,8514.0,0,0,1,61,1,1,100,0,0,11,116,1,10,150000,1,11
2019,201901,965247,2019001209136,8514.0,2019009652471,120137,1,2,8514.0,0,0,2,62,1,1,100,0,0,8,81,1,10,0,1,11
2019,201901,965402,2019001214631,20433.6,2019009654021,130137,1,1,20433.6,0,0,1,56,1,2,200,0,0,11,114,1,10,65000,1,11
2019,201901,965402,2019001214631,20433.6,2019009654021,130137,1,2,14706.0,0,0,2,62,1,2,200,0,0,6,63,1,10,37000,1,11
2019,201901,965866,2019001229572,24613.2,2019009658661,110037,1,1,24613.2,1,0,2,52,4,1,100,0,0,6,63,1,10,50000,1,11
2019,201901,966021,2019001234696,32198.4,2019009660211,40037,1,1,32198.4,0,0,2,61,4,2,200,0,0,10,101,1,10,49000,1,11
2019,201901,966330,2019001246026,18730.8,2019009663301,120137,1,1,18885.6,0,0,1,43,6,1,100,0,0,7,71,1,10,45000,1,11
2019,201901,966485,2019001251313,9907.2,2019009664851,310137,1,1,10062.0,2,0,1,48,6,6,640,0,0,5,50,1,10,0,1,11
2019,201901,966485,2019001251313,9907.2,2019009664851,310137,1,2,30960.0,0,0,2,25,6,6,640,0,0,6,65,1,10,0,1,11
2019,201901,966640,2019001256527,23374.8,2019009666401,170437,1,3,22136.4,0,0,2,45,1,2,200,0,0,6,64,1,10,20200,1,11
2019,201901,966640,2019001256527,23374.8,2019009666401,170437,1,4,22600.8,0,0,1,53,1,2,200,0,0,6,63,1,10,25000,2,20
2019,201901,966950,2019001266972,12074.4,2019009669501,300237,1,1,12229.2,0,0,1,46,3,2,200,0,0,7,71,1,10,15000,1,11
2019,201901,967104,2019001272118,7585.2,2019009671041,470037,1,1,7585.2,0,0,1,60,4,1,100,0,0,8,81,1,10,109000,1,11
2019,201901,967104,2019001272118,7585.2,2019009671041,470037,1,2,8359.2,0,0,2,60,5,1,100,0,0,6,63,1,10,30000,1,11
2019,201901,967259,2019001278272,5418.0,2019009672591,530037,1,1,5418.0,0,0,2,32,6,1,100,2,200,8,81,1,10,42000,1,11
2019,201901,967414,2019001283298,4334.4,2019009674141,210037,1,1,4489.2,0,0,1,47,1,1,100,0,0,6,63,1,10,45000,2,20
2019,201901,967414,2019001283298,4334.4,2019009674141,210037,1,2,2786.4,0,0,2,54,1,1,100,0,0,6,64,1,10,25000,1,11
2019,201901,967724,2019001293886,11610.0,2019009677241,310437,1,1,11610.0,1,1,2,33,1,1,100,0,0,10,101,1,10,83000,1,11
2019,201901,967724,2019001293886,11610.0,2019009677241,310437,1,2,11610.0,1,1,1,30,1,1,100,0,0,10,101,1,10,95000,1,11
2019,201901,967878,2019001299446,5418.0,2019009678781,510037,1,1,5418.0,3,0,2,41,6,2,200,0,0,10,101,1,10,0,1,11
2019,201901,967878,2019001299446,5418.0,2019009678781,510037,1,2,8514.0,0,0,1,19,6,2,200,0,0,6,65,1,10,3000,1,11
2019,201901,968188,2019001309816,60681.6,2019009681881,240037,1,1,60681.6,0,0,1,46,4,2,200,0,0,6,64,1,10,25000,1,11
2019,201901,968343,2019001314568,13622.4,2019009683431,280037,1,1,13622.4,0,0,2,42,4,1,100,0,0,8,81,1,10,80000,1,11
2019,201901,968498,2019001319589,27864.0,2019009684981,340037,1,1,27864.0,0,0,1,32,4,1,100,0,0,6,64,1,10,70000,1,11
2019,201901,968807,2019001331190,13932.0,2019009688071,140037,1,2,11610.0,2,1,2,43,1,1,100,0,0,11,115,1,10,120000,1,11
2019,201901,968962,2019001336813,42724.8,2019009689621,10037,1,2,41950.8,4,1,2,38,1,1,100,0,0,10,101,1,10,461000,1,11
2019,201901,969426,2019001351269,15170.4,2019009694261,310637,1,1,15170.4,1,0,2,45,1,1,100,0,0,11,114,1,10,55000,1,11
2019,201901,969426,2019001351269,15170.4,2019009694261,310637,1,2,15944.4,1,0,1,45,1,1,100,0,0,11,114,1,10,120000,1,11
2019,201901,969736,2019001360908,4644.0,2019009697361,220137,1,1,4644.0,2,0,2,48,1,1,100,0,0,11,115,1,10,155000,1,11
2019,201901,969736,2019001360908,4644.0,2019009697361,220137,1,2,5108.4,2,0,1,53,1,1,100,0,0,10,101,1,10,50000,1,11
2019,201901,969891,2019001366083,18885.6,2019009698911,280037,1,1,18885.6,0,0,1,58,1,1,100,0,0,6,64,1,10,35000,1,11
2019,201901,969891,2019001366083,18885.6,2019009698911,280037,1,2,15325.2,0,0,2,56,1,1,100,0,0,4,40,1,10,32000,1,11
2019,201901,970046,2019001370422,43344.0,2019009700461,480037,1,1,43344.0,1,1,1,28,1,1,100,0,0,10,101,1,10,62000,1,11
2019,201901,970200,2019001375148,14241.6,2019009702001,270037,1,1,14241.6,1,0,1,53,1,1,100,0,0,11,114,1,10,110000,1,11
2019,201901,970200,2019001375148,14241.6,2019009702001,270037,1,3,16254.0,0,0,2,21,6,1,100,0,0,8,81,1,10,12700,1,11
2019,201901,970510,2019001385456,43963.2,2019009705101,50037,1,1,43808.4,0,0,1,54,5,1,100,0,0,6,63,1,10,50000,1,11
2019,201901,970665,2019001391472,17492.4,2019009706651,110037,1,1,17337.6,1,1,2,30,6,1,100,0,0,10,101,1,10,50000,1,11
2019,201901,970665,2019001391472,17492.4,2019009706651,110037,1,2,16873.2,1,1,1,31,6,1,100,0,0,6,63,1,10,40000,1,11
2019,201901,970820,2019001396409,6346.8,2019009708201,310137,1,1,6346.8,2,0,1,46,1,1,100,0,0,11,115,1,10,461000,1,11
2019,201901,970820,2019001396409,6346.8,2019009708201,310137,1,2,6346.8,2,0,2,41,1,1,100,0,0,11,115,1,10,100000,1,11
2019,201901,971129,2019001407230,19814.4,2019009711291,540037,1,1,19814.4,0,0,1,52,4,1,100,0,0,6,63,1,10,75000,1,11
2019,201901,971284,2019001412460,53560.8,2019009712841,40037,1,1,53560.8,0,0,1,30,1,1,100,3,300,6,65,1,10,0,1,11
2019,201901,971284,2019001412460,53560.8,2019009712841,40037,1,2,59443.2,0,0,2,30,1,1,100,3,300,3,30,1,10,75000,1,11
2019,201901,971439,2019010062134,8823.6,2019009714391,20038,4,1,8823.6,0,0,1,25,6,1,100,0,0,7,71,1,10,1500,1,11
2019,201901,971748,2019000049585,6501.6,2019009717481,40038,1,1,6656.4,3,0,2,40,1,1,100,0,0,11,114,1,10,103000,1,11
2019,201901,971748,2019000049585,6501.6,2019009717481,40038,1,2,6192.0,3,0,1,39,1,1,100,0,0,11,114,1,10,77000,1,11
2019,201901,971903,2019000117067,15480.0,2019009719031,30038,1,1,15480.0,0,0,2,29,1,1,100,0,0,10,101,1,10,40000,1,11
2019,201901,971903,2019000117067,15480.0,2019009719031,30038,1,2,14706.0,0,0,1,32,1,1,100,0,0,7,71,1,10,35000,1,11
2019,201901,972058,2019000184210,13312.8,2019009720581,20038,1,1,13467.6,0,0,1,54,1,1,100,0,0,6,65,1,10,15000,1,13
2019,201901,972058,2019000184210,13312.8,2019009720581,20038,1,2,12538.8,0,0,2,53,1,1,100,0,0,6,63,1,10,20000,1,11
2019,201901,972213,2019000250492,65790.0,2019009722131,30038,1,1,65790.0,1,0,1,49,1,1,100,0,0,7,71,1,10,60000,1,11
2019,201901,972213,2019000250492,65790.0,2019009722131,30038,1,2,56347.2,1,0,2,41,1,1,100,0,0,8,81,1,10,30000,1,11
2019,201901,972368,2019000317297,3096.0,2019009723681,10038,1,1,3096.0,0,0,2,55,1,1,100,0,0,7,71,1,10,9600,1,11
2019,201901,972368,2019000317297,3096.0,2019009723681,10038,1,2,4798.8,0,0,1,58,1,1,100,0,0,6,63,1,10,50000,1,11
2019,201901,972522,2019000387436,18111.6,2019009725221,50038,1,1,18111.6,0,0,1,42,6,1,100,0,0,6,63,1,10,33000,1,11
2019,201901,972677,2019000454918,3096.0,2019009726771,30038,1,1,3096.0,0,0,1,55,4,1,100,0,0,6,63,1,10,39000,1,11
2019,201901,972987,2019000571180,2631.6,2019009729871,10038,1,2,4489.2,0,0,1,60,1,1,100,0,0,8,81,1,10,0,1,11
2019,201901,973142,2019000632834,6656.4,2019009731421,50038,1,1,6656.4,2,1,1,34,1,1,100,0,0,11,116,1,10,42500,1,11
2019,201901,973142,2019000632834,6656.4,2019009731421,50038,1,2,5572.8,2,1,2,33,1,1,100,0,0,10,101,1,10,32400,1,11
2019,201901,973296,2019000701812,5727.6,2019009732961,40038,1,2,4489.2,1,1,1,26,1,1,100,0,0,7,71,1,14,30000,1,12
2019,201901,973606,2019000840262,8204.4,2019009736061,40038,1,1,8359.2,0,0,1,61,1,1,100,0,0,10,101,1,10,45000,1,11
2019,201901,973761,2019000898597,2012.4,2019009737611,20038,1,2,2167.2,0,0,2,62,1,1,100,0,0,8,81,1,10,840,1,11
2019,201901,974070,2019001037942,6966.0,2019009740701,40038,1,1,6966.0,0,0,2,65,5,1,100,0,0,6,64,1,10,13000,1,11
2019,201901,974225,2019001099952,6192.0,2019009742251,10038,1,1,6346.8,0,0,1,62,1,3,399,0,0,10,101,1,10,38700,1,11
2019,201901,974690,2019001302251,3250.8,2019009746901,10038,1,1,3250.8,3,0,2,33,1,1,100,0,0,6,63,1,10,23000,1,11
2019,201901,974690,2019001302251,3250.8,2019009746901,10038,1,6,10990.8,0,0,1,39,6,1,100,1,100,6,64,1,10,10000,1,11
2019,201901,974999,2019010001001,5882.4,2019009749991,180439,4,1,5882.4,0,0,2,22,6,1,100,0,0,7,71,1,10,5100,1,11
2019,201901,975154,2019010004979,13003.2,2019009751541,410539,4,1,13003.2,0,0,1,18,6,1,100,0,0,6,65,1,10,2300,1,11
2019,201901,975618,2019010016916,9133.2,2019009756181,540339,4,1,9133.2,0,0,2,19,6,1,100,0,0,6,63,1,12,2000,1,11
2019,201901,977631,2019010068614,8049.6,2019009776311,540339,4,1,8049.6,0,0,2,19,6,1,100,0,0,6,63,1,10,4000,1,11
2019,201901,978869,2019010101287,10062.0,2019009788691,500039,4,1,10062.0,0,0,2,19,6,4,400,0,0,6,65,1,10,3000,1,11
2019,201901,979334,2019010113895,1083.6,2019009793341,50039,4,1,1083.6,0,0,1,51,6,1,100,0,0,6,63,1,10,3000,1,11
2019,201901,980882,2019000003487,11764.8,2019009808821,70039,1,2,10990.8,1,0,1,58,1,1,100,0,0,6,63,1,10,50000,1,11
2019,201901,980882,2019000003487,11764.8,2019009808821,70039,1,3,16873.2,0,0,2,22,6,1,100,0,0,6,63,1,10,80,1,11
2019,201901,981036,2019000007671,14086.8,2019009810361,410639,1,1,14086.8,0,0,2,58,1,1,100,0,0,6,65,1,10,63000,1,11
2019,201901,982120,2019000039393,11919.6,2019009821201,450039,1,2,8514.0,1,0,2,61,1,1,100,0,0,6,63,1,10,25900,1,11
2019,201901,982120,2019000039393,11919.6,2019009821201,450039,1,3,14396.4,0,0,1,27,6,1,100,0,0,10,101,1,10,4900,1,11
2019,201901,982275,2019000043418,2322.0,2019009822751,450039,1,1,2167.2,1,0,2,51,1,1,100,0,0,6,63,1,10,28000,1,11
2019,201901,982275,2019000043418,2322.0,2019009822751,450039,1,3,2476.8,0,0,1,19,6,1,100,0,0,6,63,1,10,20000,1,11
2019,201901,982430,2019000047267,12074.4,2019009824301,340039,1,1,12074.4,4,0,1,46,1,1,100,0,0,4,40,1,10,60000,1,11
2019,201901,982430,2019000047267,12074.4,2019009824301,340039,1,3,16873.2,0,0,2,20,6,1,100,0,0,6,63,1,10,15000,1,11
2019,201901,982430,2019000047267,12074.4,2019009824301,340039,1,4,12693.6,0,0,1,18,6,1,100,0,0,4,40,1,10,24000,1,11
2019,201901,982894,2019000060372,2786.4,2019009828941,10039,1,1,2786.4,0,0,1,22,6,8,802,1,100,6,63,1,10,30000,1,11
2019,201901,983204,2019000069118,15015.6,2019009832041,180239,1,2,29721.6,0,0,2,56,4,1,100,0,0,11,114,1,10,58000,1,11
2019,201901,983358,2019000073060,16254.0,2019009833581,300039,1,1,16254.0,1,0,2,44,4,1,100,0,0,6,63,1,10,30000,1,11
2019,201901,983358,2019000073060,16254.0,2019009833581,300039,1,2,26780.4,0,0,1,20,6,1,100,0,0,7,71,1,10,5000,1,11
2019,201901,983668,2019000082048,12538.8,2019009836681,460239,1,1,12538.8,0,0,2,36,6,2,200,0,0,8,81,1,10,15000,1,11
2019,201901,983978,2019000091672,7585.2,2019009839781,120039,1,1,7740.0,1,0,2,49,1,1,100,0,0,6,63,1,10,40000,1,11
2019,201901,983978,2019000091672,7585.2,2019009839781,120039,1,2,10216.8,1,0,1,48,1,1,100,0,0,6,63,1,10,0,1,11
2019,201901,984132,2019000096434,9442.8,2019009841321,390039,1,1,9442.8,0,0,1,31,6,1,100,0,0,6,63,1,10,40000,1,11
2019,201901,984132,2019000096434,9442.8,2019009841321,390039,1,2,6656.4,1,0,1,55,4,1,100,0,0,6,63,1,10,80000,1,11
2019,201901,984597,2019000111383,19814.4,2019009845971,80139,1,1,19969.2,1,0,2,53,6,9,901,0,0,8,81,1,10,34900,1,11
2019,201901,984906,2019000120531,10681.2,2019009849061,310039,1,1,10681.2,1,0,2,44,1,1,100,0,0,8,81,1,10,45000,1,11
2019,201901,984906,2019000120531,10681.2,2019009849061,310039,1,2,9597.6,1,0,1,44,1,1,100,0,0,8,81,1,10,20000,1,11
2019,201901,985061,2019000125151,10836.0,2019009850611,540139,1,1,10836.0,0,0,2,64,1,1,100,0,0,7,71,1,10,39000,1,11
2019,201901,985990,2019000150598,15634.8,2019009859901,150039,1,1,15634.8,2,1,1,38,1,1,100,0,0,4,40,1,10,29000,1,11
2019,201901,985990,2019000150598,15634.8,2019009859901,150039,1,2,14551.2,2,1,2,31,1,1,100,0,0,6,63,1,10,9600,1,11
2019,201901,986145,2019000155092,1393.2,2019009861451,70039,1,3,2476.8,0,0,1,48,6,1,100,0,0,6,63,1,10,6000,1,11
2019,201901,986300,2019000159319,1548.0,2019009863001,450039,1,1,1702.8,0,0,2,46,4,1,100,0,0,6,64,1,10,47500,1,11
2019,201901,986609,2019000168360,8978.4,2019009866091,90339,1,1,9133.2,0,0,1,58,4,1,100,0,0,10,101,1,10,45000,1,11
2019,201901,986764,2019000172286,19969.2,2019009867641,210039,1,1,19969.2,3,2,1,28,6,1,100,0,0,0,2,1,10,28000,1,11
2019,201901,987074,2019000180924,32353.2,2019009870741,480039,1,1,32353.2,0,0,1,48,1,1,100,0,0,7,71,1,10,85000,2,20
2019,201901,987074,2019000180924,32353.2,2019009870741,480039,1,2,30650.4,0,0,1,45,1,1,100,0,0,7,71,1,10,12600,2,20
2019,201901,987228,2019000185155,16099.2,2019009872281,40039,1,1,16099.2,0,0,1,31,6,1,100,0,0,10,101,1,10,150000,1,11
2019,201901,987228,2019000185155,16099.2,2019009872281,40039,1,2,15325.2,0,0,1,25,4,1,100,0,0,8,81,1,10,18000,1,11
2019,201901,987383,2019000188886,13932.0,2019009873831,30039,1,1,14086.8,0,0,1,62,1,1,100,0,0,7,71,1,10,62000,1,11
2019,201901,987383,2019000188886,13932.0,2019009873831,30039,1,2,15789.6,0,0,2,62,1,1,100,0,0,6,63,1,10,19600,1,11
2019,201901,987538,2019000193819,13622.4,2019009875381,90939,1,1,13622.4,2,1,1,35,1,1,100,0,0,11,115,1,10,80000,1,11
2019,201901,987538,2019000193819,13622.4,2019009875381,90939,1,2,13777.2,2,1,2,36,1,1,100,0,0,11,115,1,10,40000,1,11
2019,201901,988157,2019000212076,10062.0,2019009881571,410639,1,1,10062.0,0,0,1,46,4,1,100,0,0,7,71,1,10,27000,1,11
2019,201901,988467,2019000221429,10836.0,2019009884671,90439,1,1,10836.0,0,0,2,26,6,1,100,0,0,8,81,1,10,48100,1,11
2019,201901,988467,2019000221429,10836.0,2019009884671,90439,1,2,11455.2,0,0,2,25,6,1,100,0,0,6,63,1,10,20000,1,11
2019,201901,988622,2019000226188,5572.8,2019009886221,10039,1,1,5572.8,2,0,2,38,1,1,100,0,0,6,65,1,10,0,1,11
2019,201901,988622,2019000226188,5572.8,2019009886221,10039,1,2,3870.0,2,0,1,40,1,1,100,0,0,6,64,1,10,43000,1,11
2019,201901,988622,2019000226188,5572.8,2019009886221,10039,1,4,5727.6,0,0,1,19,6,1,100,0,0,7,71,1,10,15600,1,11
2019,201901,988931,2019000235793,2012.4,2019009889311,410439,1,1,2012.4,3,0,1,49,1,1,100,0,0,10,101,1,10,103000,1,11
2019,201901,988931,2019000235793,2012.4,2019009889311,410439,1,2,2012.4,3,0,2,46,1,1,100,0,0,11,116,1,10,0,1,11
2019,201901,989241,2019000244699,23684.4,2019009892411,80139,1,1,23684.4,1,0,2,34,6,1,100,0,0,7,71,1,10,40000,1,11
2019,201901,989550,2019000253247,15480.0,2019009895501,550339,1,1,15480.0,0,0,1,62,6,2,200,0,0,8,81,1,10,20000,2,20
2019,201901,990015,2019000266438,8978.4,2019009900151,420039,1,1,9133.2,0,0,1,58,1,1,100,0,0,7,71,1,10,40000,2,20
2019,201901,990015,2019000266438,8978.4,2019009900151,420039,1,2,6811.2,0,0,2,51,1,1,100,0,0,6,63,1,10,16000,1,11
2019,201901,990170,2019000271092,13622.4,2019009901701,460439,1,1,13622.4,2,0,2,36,1,1,100,0,0,10,101,1,10,55000,1,11
2019,201901,990170,2019000271092,13622.4,2019009901701,460439,1,2,14706.0,2,0,1,39,1,1,100,0,0,7,71,1,10,70000,2,20
2019,201901,990324,2019000275749,4798.8,2019009903241,240039,1,1,4953.6,2,0,1,50,1,1,100,0,0,11,114,1,10,40000,1,11
2019,201901,990324,2019000275749,4798.8,2019009903241,240039,1,2,4798.8,2,0,2,49,1,1,100,0,0,8,81,1,10,25000,1,11
2019,201901,990479,2019000280440,8668.8,2019009904791,90139,1,1,8668.8,1,1,2,27,1,1,100,0,0,6,63,1,10,13000,1,11
2019,201901,990479,2019000280440,8668.8,2019009904791,90139,1,2,8204.4,1,1,1,27,1,1,100,0,0,6,63,1,10,25000,1,13
2019,201901,990789,2019000288792,15325.2,2019009907891,550239,1,1,15170.4,0,0,2,50,6,2,200,0,0,10,101,1,10,39000,1,11
2019,201901,990944,2019000293163,12074.4,2019009909441,410439,1,1,11919.6,0,0,1,48,1,1,100,0,0,10,101,1,10,225000,1,11
2019,201901,990944,2019000293163,12074.4,2019009909441,410439,1,2,13312.8,0,0,2,49,1,1,100,0,0,7,71,1,10,0,1,11
2019,201901,991098,2019000297609,8049.6,2019009910981,180239,1,1,8049.6,1,0,2,47,6,1,100,0,0,10,101,1,10,130000,1,11
2019,201901,991253,2019000301599,11300.4,2019009912531,60039,1,1,11300.4,3,0,1,47,1,1,100,0,0,8,81,1,10,428000,1,11
2019,201901,991718,2019000315078,26780.4,2019009917181,10039,1,1,26780.4,2,1,1,42,1,1,100,0,0,11,114,1,10,90000,2,20
2019,201901,991718,2019000315078,26780.4,2019009917181,10039,1,2,31888.8,2,1,2,36,1,1,100,0,0,7,71,1,10,10000,1,11
2019,201901,991872,2019000319769,8978.4,2019009918721,210039,1,2,7894.8,0,0,2,62,6,1,100,0,0,7,71,1,12,71000,1,11
2019,201901,992027,2019000324133,19040.4,2019009920271,410739,1,1,19040.4,0,0,2,29,1,1,100,0,0,11,114,1,10,40000,1,11
2019,201901,992027,2019000324133,19040.4,2019009920271,410739,1,2,19504.8,0,0,1,28,1,1,100,0,0,11,114,1,10,50000,1,11
2019,201901,992182,2019000327998,15944.4,2019009921821,30039,1,1,15944.4,1,0,2,48,1,6,600,0,0,11,115,1,10,428000,1,11
2019,201901,992182,2019000327998,15944.4,2019009921821,30039,1,2,15634.8,1,0,1,48,1,5,500,0,0,8,81,1,10,29300,1,11
2019,201901,992492,2019000336433,4334.4,2019009924921,320039,1,1,4334.4,4,2,2,25,6,2,200,0,0,6,63,1,10,0,1,11
2019,201901,992646,2019000340795,8978.4,2019009926461,10039,1,2,8823.6,0,0,1,56,1,1,100,0,0,6,65,1,10,75000,1,11
2019,201901,992801,2019000345432,16408.8,2019009928011,230039,1,1,16408.8,0,0,1,23,6,1,100,0,0,10,101,1,10,68000,1,11
2019,201901,992956,2019000350158,25232.4,2019009929561,550339,1,1,25232.4,0,0,2,59,4,1,100,0,0,7,71,1,10,65000,1,11
2019,201901,993111,2019000354992,10681.2,2019009931111,60039,1,2,8514.0,0,0,1,64,4,1,100,0,0,6,63,1,10,0,2,20
2019,201901,993420,2019000364285,13777.2,2019009934201,220039,1,1,13622.4,0,0,2,61,4,1,100,0,0,11,114,1,10,63000,1,11
2019,201901,993420,2019000364285,13777.2,2019009934201,220039,1,2,10681.2,0,0,1,56,4,1,100,0,0,11,114,1,10,62000,1,11
2019,201901,993575,2019000368488,55882.8,2019009935751,550239,1,1,55882.8,1,0,2,34,4,1,100,0,0,8,81,1,10,27000,1,11
2019,201901,993730,2019000372807,21052.8,2019009937301,190039,1,1,20898.0,1,0,2,38,1,1,100,0,0,10,101,1,10,100000,1,11
2019,201901,993730,2019000372807,21052.8,2019009937301,190039,1,2,19504.8,1,0,1,39,1,1,100,0,0,10,101,1,10,115000,1,11
2019,201901,993730,2019000372807,21052.8,2019009937301,190039,1,4,23220.0,0,0,1,48,2,1,100,0,0,1,16,1,10,54000,2,20
2019,201901,994040,2019000382094,10062.0,2019009940401,260039,1,1,10216.8,0,0,1,63,1,1,100,0,0,10,101,1,10,77000,1,11
2019,201901,994040,2019000382094,10062.0,2019009940401,260039,1,2,8359.2,0,0,2,61,1,1,100,0,0,6,63,1,10,31000,1,11
2019,201901,994194,2019000386548,7585.2,2019009941941,90539,1,1,7585.2,4,1,1,32,6,1,100,0,0,6,61,1,10,0,1,11
2019,201901,994349,2019000390355,18576.0,2019009943491,180339,1,1,18576.0,2,0,2,56,4,1,100,0,0,6,63,1,10,60000,1,11
2019,201901,994349,2019000390355,18576.0,2019009943491,180339,1,2,41796.0,0,0,2,25,6,1,100,0,0,10,101,1,10,7000,1,11
2019,201901,994349,2019000390355,18576.0,2019009943491,180339,1,3,22136.4,0,0,2,23,6,1,100,0,0,10,101,1,10,35000,1,11
2019,201901,994504,2019000394826,7740.0,2019009945041,90939,1,1,7894.8,0,0,2,63,1,1,100,0,0,10,101,1,10,85000,1,11
2019,201901,994504,2019000394826,7740.0,2019009945041,90939,1,2,6501.6,0,0,1,53,1,1,100,0,0,10,101,1,10,68000,1,11
2019,201901,994659,2019000399502,8978.4,2019009946591,180539,1,1,8978.4,0,0,2,45,6,1,100,0,0,10,101,1,10,40000,1,11
2019,201901,994968,2019000408259,19659.6,2019009949681,460439,1,1,19504.8,3,0,1,44,1,1,100,0,0,11,116,1,10,130000,1,11
2019,201901,994968,2019000408259,19659.6,2019009949681,460439,1,2,21826.8,3,0,2,48,1,4,400,0,0,11,114,1,10,0,1,11
2019,201901,995123,2019000412701,24458.4,2019009951231,510039,1,1,24613.2,2,2,2,24,6,1,100,0,0,6,63,1,10,3000,1,11
2019,201901,995433,2019000420844,4644.0,2019009954331,550639,1,1,4644.0,0,0,2,61,1,1,100,0,0,6,65,1,10,7700,1,11
2019,201901,995588,2019000425286,6192.0,2019009955881,150039,1,1,6192.0,2,2,1,30,6,1,100,0,0,6,63,1,10,0,1,11
2019,201901,995588,2019000425286,6192.0,2019009955881,150039,1,2,10371.6,2,2,2,26,6,1,100,0,0,6,63,1,10,10400,1,11
2019,201901,995588,2019000425286,6192.0,2019009955881,150039,1,5,8204.4,0,0,1,28,3,1,100,0,0,6,65,1,14,60000,1,12
2019,201901,995897,2019000434617,41176.8,2019009958971,410439,1,1,41176.8,1,1,1,38,1,6,610,0,0,11,116,1,10,118000,1,11
2019,201901,996052,2019000439345,58050.0,2019009960521,410739,1,1,57895.2,0,0,2,30,6,2,200,0,0,10,101,1,10,35000,1,11
2019,201901,996207,2019000444190,11610.0,2019009962071,410739,1,2,10216.8,0,0,1,22,6,1,100,0,0,6,63,1,10,8000,1,11
2019,201901,996516,2019000452550,10526.4,2019009965161,290039,1,1,10526.4,1,0,1,41,1,1,100,0,0,7,71,1,10,15000,1,11
2019,201901,996516,2019000452550,10526.4,2019009965161,290039,1,2,10990.8,1,0,2,51,1,1,100,0,0,8,81,1,10,18000,1,11
2019,201901,997290,2019000475215,12848.4,2019009972901,180539,1,1,12693.6,0,0,2,56,1,1,100,0,0,8,81,1,10,60000,1,11
2019,201901,997290,2019000475215,12848.4,2019009972901,180539,1,2,11764.8,0,0,1,57,1,1,100,0,0,10,101,1,10,140000,1,11
2019,201901,997445,2019000479312,2941.2,2019009974451,400039,1,1,3096.0,0,0,1,43,1,1,100,0,0,8,81,1,10,48000,1,11
2019,201901,997445,2019000479312,2941.2,2019009974451,400039,1,2,2786.4,0,0,2,50,1,1,100,0,0,6,64,1,10,37500,1,11
2019,201901,997600,2019000483858,14551.2,2019009976001,60039,1,1,14551.2,1,0,2,57,4,1,100,0,0,10,101,1,10,180000,1,11
2019,201901,997755,2019000488561,26161.2,2019009977551,460239,1,1,26316.0,0,0,2,61,1,2,200,0,0,7,71,1,10,38000,1,11
2019,201901,997755,2019000488561,26161.2,2019009977551,460239,1,2,19504.8,0,0,1,63,1,2,200,0,0,6,63,1,10,50000,2,20
2019,201901,997910,2019000492931,11145.6,2019009979101,100039,1,1,11300.4,0,0,1,30,1,1,100,0,0,6,63,1,10,66000,1,11
2019,201901,997910,2019000492931,11145.6,2019009979101,100039,1,2,13777.2,0,0,2,27,1,1,100,0,0,8,81,1,10,0,1,11
2019,201901,998064,2019000498206,14241.6,2019009980641,350039,1,1,14241.6,0,0,1,45,4,1,100,0,0,8,81,1,10,65000,1,11
2019,201901,998529,2019000511411,9288.0,2019009985291,90239,1,1,9288.0,0,0,1,30,6,1,100,0,0,10,101,1,10,150000,1,11
2019,201901,998838,2019000520849,49845.6,2019009988381,550139,1,1,49690.8,1,0,1,47,1,1,100,0,0,10,101,1,10,45000,1,11
2019,201901,998838,2019000520849,49845.6,2019009988381,550139,1,2,47368.8,1,0,2,46,1,1,100,0,0,10,101,1,10,58000,1,11
2019,201901,998993,2019000524795,13312.8,2019009989931,380039,1,1,13312.8,0,0,1,55,1,1,100,0,0,7,71,1,10,60000,1,11
2019,201901,998993,2019000524795,13312.8,2019009989931,380039,1,2,10990.8,0,0,2,60,1,1,100,0,0,6,65,1,10,16000,1,11
2019,201901,999148,2019000529618,27554.4,2019009991481,411139,1,1,27554.4,0,0,1,35,6,1,100,0,0,10,101,1,10,32000,1,11
